created_at,id_str,tweets_texto,tipo,Classificador,tweets_Preprocessados,tweets_normalizados,tweets_sem_stopwords,tweets_sem_stopwords_Normal,tweets_PreprocessadosPlus,tweets_sem_stopwordsPlus
17/05/3921 17:21,"1,39E+18","Mano eu acabei de sofre xenofobia, tava andando na rua e um cara velho começou a me xingar e falar do Brasil. tô de tpm e não sei como não falei merda pra ele.",2,Nao Classificado,"mano eu acabei de sofre xenofobia, tava andando na rua e um cara velho comecou a me xingar e falar do brasil to de tpm e nao sei como nao falei merda pra ele",mano eu acabei de sofre xenofobia tava andando na rua e um cara velho começou a me xingar e falar do brasil estou de tpm e não sei como não falei merda pra ele,"mano acabei sofre xenofobia, tava andando rua cara velho comecou xingar falar brasil to tpm nao nao falei merda pra",mano acabei sofre xenofobia tava andando rua cara velho começou xingar falar brasil tpm falei merda pra,mano eu acabei de sofre xenofobia tava andando na rua e um cara velho comecou a me xingar e falar do brasil estou de tpm e nao sei como nao falei merda pra ele,mano acabei sofre xenofobia tava andando rua cara velho comecou xingar falar brasil tpm nao nao falei merda pra
17/05/3921 17:20,"1,39E+18","Não entendi. 
Vc quer o bolsonaro no 2° turno? E pq o Ciro é ""coroné"", isto não é xenofobia barata?",2,Nao Classificado,"lequeche pauloroberto_sm nao entendi 
vc quer o bolsonaro no 2 turno? e pq o ciro e ""corone"", isto nao e xenofobia barata?",lequeche paulorobertosm não entendi você quer o bolsonaro no 2 ° turno e porque o ciro é tucano isto não é xenofobia barata,"lequeche pauloroberto_sm nao entendi vc bolsonaro 2 turno? pq ciro ""corone"", nao xenofobia barata?",lequeche paulorobertosm entendi bolsonaro 2 ° turno ciro tucano xenofobia barata,lequeche paulorobertosm nao entendi voce quer o bolsonaro no 2  turno e porque o ciro e tucano isto nao e xenofobia barata,lequeche paulorobertosm nao entendi voce bolsonaro 2 turno ciro tucano nao xenofobia barata
17/05/3921 17:19,"1,39E+18","Também acho amg, Miss México ganhou por xenofobia ",2,Nao Classificado,"favdix tambem acho amg, miss mexico ganhou por xenofobia ",favdix também acho amigo miss méxico ganhou por xenofobia httpstcoz2ccasbxzv,"favdix tambem acho amg, miss mexico ganhou xenofobia",favdix acho amigo miss méxico ganhou xenofobia httpstcoz2ccasbxzv,favdix tambem acho amigo miss mexico ganhou por xenofobia,favdix tambem acho amigo miss mexico ganhou xenofobia
17/05/3921 17:18,"1,39E+18",as pessoas culpam o trump pela xenofobia com os mexicanos nos eua mas eu realmente acho que a culpa é dos tocadores de mariachi,1,Positivo,as pessoas culpam o trump pela xenofobia com os mexicanos nos eua mas eu realmente acho que a culpa e dos tocadores de mariachi,as pessoas culpam o hillary pela xenofobia com os mexicanos nos eua mas eu realmente acho que a culpa é dos tocadores de mariani,pessoas culpam trump xenofobia mexicanos eua realmente acho culpa tocadores mariachi,pessoas culpam hillary xenofobia mexicanos eua realmente acho culpa tocadores mariani,as pessoas culpam o hillary pela xenofobia com os mexicanos nos eua mas eu realmente acho que a culpa e dos tocadores de mariani,pessoas culpam hillary xenofobia mexicanos eua realmente acho culpa tocadores mariani
17/05/3921 17:18,"1,39E+18","Putinha aqui é tu, e isso não é xenofobia não, só falei que o cara é chinês sendo coreano, mesma coisa que eu falar q um americano é brasileiro, cê q tá sendo retardada aí",2,Nao Classificado,"loeysunset ikookart targyen1 kpopnanet putinha aqui e tu, e isso nao e xenofobia nao, so falei que o cara e chines sendo coreano, mesma coisa que eu falar q um americano e brasileiro, ce q ta sendo retardada ai",loeysunset ikookart targyen1 kpopnanet putinha aqui é tu e isso não é xenofobia não só falei que o cara é chinês sendo coreano mesma coisa que eu falar que um americano é brasileiro você que está sendo retardada aí,"loeysunset ikookart targyen1 kpopnanet putinha tu, nao xenofobia nao, so falei cara chines sendo coreano, mesma falar q americano brasileiro, ce q ta sendo retardada ai",loeysunset ikookart targyen1 kpopnanet putinha xenofobia falei cara chinês sendo coreano mesma falar americano brasileiro sendo retardada,loeysunset ikookart targyen1 kpopnanet putinha aqui e tu e isso nao e xenofobia nao so falei que o cara e chines sendo coreano mesma coisa que eu falar que um americano e brasileiro voce que esta sendo retardada ai,loeysunset ikookart targyen1 kpopnanet putinha nao xenofobia nao so falei cara chines sendo coreano mesma falar americano brasileiro voce sendo retardada ai
17/05/3921 17:17,"1,39E+18","isso se chama xenofobia sua putinha burra, ignorante do caralho kkkkkkk",2,Nao Classificado,"fxlxpxr ikookart targyen1 kpopnanet isso se chama xenofobia sua putinha burra, ignorante do caralho kkkkkkk",fxlxpxr ikookart targyen1 kpopnanet isso se chama xenofobia sua putinha burra ignorante do caralho kkk,"fxlxpxr ikookart targyen1 kpopnanet chama xenofobia putinha burra, ignorante caralho kkkkkkk",fxlxpxr ikookart targyen1 kpopnanet chama xenofobia putinha burra ignorante caralho kkk,fxlxpxr ikookart targyen1 kpopnanet isso se chama xenofobia sua putinha burra ignorante do caralho kkk,fxlxpxr ikookart targyen1 kpopnanet chama xenofobia putinha burra ignorante caralho kkk
17/05/3921 17:16,"1,39E+18","nossa que agonia desse bando de alienados que pensam que xenofobia é o único crime existente.
eu hein",2,Nao Classificado,"andreadecastro nossa que agonia desse bando de alienados que pensam que xenofobia e o unico crime existente
eu hein",andreadecastro nossa que agonia desse bando de alienados que pensam que xenofobia é o único crime existente eu hein,andreadecastro agonia bando alienados pensam xenofobia unico crime existente hein,andreadecastro agonia bando alienados pensam xenofobia único crime existente hein,andreadecastro nossa que agonia desse bando de alienados que pensam que xenofobia e o unico crime existente eu hein,andreadecastro agonia bando alienados pensam xenofobia unico crime existente hein
17/05/3921 17:16,"1,39E+18","fecha a cara que eu sempre torci pela juliette kkkkkkkkk hj é dia da LGBTQfobia, quer que o gil fale sobre oq? em nenhum momento ele diminuiu a dor de quem sofre xenofobia, vc que é retardada.",2,Nao Classificado,"storcherika juliette fecha a cara que eu sempre torci pela juliette kkkkkkkkk hj e dia da lgbtqfobia, quer que o gil fale sobre oq? em nenhum momento ele diminuiu a dor de quem sofre xenofobia, vc que e retardada",storcherika juliette fecha a cara que eu sempre torci pela juliette kkk hoje é dia da lgbtqfobia quer que o gil fale sobre o que em nenhum momento ele diminuiu a dor de quem sofre xenofobia você que é retardada,"storcherika juliette fecha cara torci juliette kkkkkkkkk hj dia lgbtqfobia, gil fale oq? nenhum diminuiu dor sofre xenofobia, vc retardada",storcherika juliette fecha cara torci juliette kkk hoje dia lgbtqfobia gil fale nenhum diminuiu dor sofre xenofobia retardada,storcherika juliette fecha a cara que eu sempre torci pela juliette kkk hoje e dia da lgbtqfobia quer que o gil fale sobre o que em nenhum momento ele diminuiu a dor de quem sofre xenofobia voce que e retardada,storcherika juliette fecha cara torci juliette kkk hoje dia lgbtqfobia gil fale nenhum diminuiu dor sofre xenofobia voce retardada
17/05/3921 17:15,"1,39E+18",a xenofobia meus amores,2,Nao Classificado,anonkitten_ a xenofobia meus amores,anonkitten a xenofobia meus amores,anonkitten_ xenofobia amores,anonkitten xenofobia amores,anonkitten a xenofobia meus amores,anonkitten xenofobia amores
17/05/3921 17:14,"1,39E+18",cadê sua indignação contra a xenofobia e misóginia que Juliette passa com tua torcida,0,Negativo,gilnogueiraofc cade sua indignacao contra a xenofobia e misoginia que juliette passa com tua torcida,gilnogueiraofc cadê sua indignação contra a xenofobia e misoginia que juliette passa com tua torcida,gilnogueiraofc cade indignacao xenofobia misoginia juliette passa torcida,gilnogueiraofc cadê indignação xenofobia misoginia juliette passa torcida,gilnogueiraofc cade sua indignacao contra a xenofobia e misoginia que juliette passa com tua torcida,gilnogueiraofc cade indignacao xenofobia misoginia juliette passa torcida
17/05/3921 17:14,"1,39E+18","alguém falou de xenofobia?
alguém citou sobre esse assunto?
você não tem senso ou respeito?
o mundo não é só xenofobia pq a Juliette sofreu amor.
existem outras causas tb viu, tão importante quanto. 
ridícula",2,Nao Classificado,"storcherika gilnogueiraofc alguem falou de xenofobia?
alguem citou sobre esse assunto?
voce nao tem senso ou respeito?
o mundo nao e so xenofobia pq a juliette sofreu amor
existem outras causas tb viu, tao importante quanto 
ridicula",storcherika gilnogueiraofc alguém falou de xenofobia alguém citou sobre esse assunto você não tem senso ou respeito o mundo não é só xenofobia porque a juliette sofreu amor existem outras causas também viu tão importante quanto ridícula,"storcherika gilnogueiraofc alguem falou xenofobia? alguem citou assunto? voce nao senso respeito? mundo nao so xenofobia pq juliette sofreu amor existem causas tb viu, tao importante ridicula",storcherika gilnogueiraofc alguém falou xenofobia alguém citou assunto senso respeito mundo xenofobia juliette sofreu amor existem causas viu importante ridícula,storcherika gilnogueiraofc alguem falou de xenofobia alguem citou sobre esse assunto voce nao tem senso ou respeito o mundo nao e so xenofobia porque a juliette sofreu amor existem outras causas tambem viu tao importante quanto ridicula,storcherika gilnogueiraofc alguem falou xenofobia alguem citou assunto voce nao senso respeito mundo nao so xenofobia juliette sofreu amor existem causas tambem viu tao importante ridicula
17/05/3921 17:13,"1,39E+18","Pra eles sempre seremos os ""italianinhos"", principalmente pra emissora que diz ser contra o preconceito, vive nessa xenofobia eterna contra o Palestra/Palmeiras.",2,Nao Classificado,"japparec pra eles sempre seremos os ""italianinhos"", principalmente pra emissora que diz ser contra o preconceito, vive nessa xenofobia eterna contra o palestra/palmeiras",japparec pra eles sempre seremos os baianinhos principalmente pra emissora que diz ser contra o preconceito vive nessa xenofobia eterna contra o palestra palmeiras,"japparec pra ""italianinhos"", principalmente pra emissora preconceito, vive xenofobia eterna palestra/palmeiras",japparec pra baianinhos principalmente pra emissora preconceito vive xenofobia eterna palestra palmeiras,japparec pra eles sempre seremos os baianinhos principalmente pra emissora que diz ser contra o preconceito vive nessa xenofobia eterna contra o palestra palmeiras,japparec pra baianinhos principalmente pra emissora preconceito vive xenofobia eterna palestra palmeiras
17/05/3921 17:11,"1,39E+18",criticar alguém por ter um estilo e tradição familiar coronelista não tem nada a ver com xenofobia.,2,Nao Classificado,paulofaria88 criticar alguem por ter um estilo e tradicao familiar coronelista nao tem nada a ver com xenofobia,paulofaria88 criticar alguém por ter um estilo e tradição familiar coronelista não tem nada a ver com xenofobia,paulofaria88 criticar alguem estilo tradicao familiar coronelista nao xenofobia,paulofaria88 criticar alguém estilo tradição familiar coronelista xenofobia,paulofaria88 criticar alguem por ter um estilo e tradicao familiar coronelista nao tem nada a ver com xenofobia,paulofaria88 criticar alguem estilo tradicao familiar coronelista nao xenofobia
17/05/3921 17:09,"1,39E+18","Racismo/xenofobia tinha gente falando os dois
Basicamente não aceita que é branca e coloca fita pra puxar os olhos kkkkkkk",2,Nao Classificado,"legalizandra racismo/xenofobia tinha gente falando os dois
basicamente nao aceita que e branca e coloca fita pra puxar os olhos kkkkkkk",legalizandra racismo ex fobia tinha gente falando os dois basicamente não aceita que é branca e coloca fita pra puxar os olhos kkk,legalizandra racismo/xenofobia gente falando basicamente nao aceita branca coloca fita pra puxar olhos kkkkkkk,legalizandra racismo ex fobia gente falando basicamente aceita branca coloca fita pra puxar olhos kkk,legalizandra racismo ex fobia tinha gente falando os dois basicamente nao aceita que e branca e coloca fita pra puxar os olhos kkk,legalizandra racismo ex fobia gente falando basicamente nao aceita branca coloca fita pra puxar olhos kkk
17/05/3921 17:07,"1,39E+18",Gilll nunca comentou xenofobia na verdade foi um dos únicos que foi contra quando a Juliete sofreu,0,Negativo,storcherika gilnogueiraofc gilll nunca comentou xenofobia na verdade foi um dos unicos que foi contra quando a juliete sofreu,storcherika gilnogueiraofc gil nunca comentou xenofobia na verdade foi um dos únicos que foi contra quando a julieta sofreu,storcherika gilnogueiraofc gilll comentou xenofobia verdade unicos juliete sofreu,storcherika gilnogueiraofc gil comentou xenofobia verdade únicos julieta sofreu,storcherika gilnogueiraofc gil nunca comentou xenofobia na verdade foi um dos unicos que foi contra quando a julieta sofreu,storcherika gilnogueiraofc gil comentou xenofobia verdade unicos julieta sofreu
17/05/3921 17:07,"1,39E+18","Importa pra ele tbm afinal ele tbm é nordestino, que choque né? Ele tbm sofreu xenofobia 😱",0,Negativo,"storcherika gilnogueiraofc importa pra ele tbm afinal ele tbm e nordestino, que choque ne? ele tbm sofreu xenofobia ",storcherika gilnogueiraofc importa pra ele também afinal ele também é nordestino que choque não é ele também sofreu xenofobia 😱,"storcherika gilnogueiraofc importa pra tbm afinal tbm nordestino, choque ne? tbm sofreu xenofobia",storcherika gilnogueiraofc importa pra afinal nordestino choque sofreu xenofobia 😱,storcherika gilnogueiraofc importa pra ele tambem afinal ele tambem e nordestino que choque nao e ele tambem sofreu xenofobia,storcherika gilnogueiraofc importa pra tambem afinal tambem nordestino choque nao tambem sofreu xenofobia
17/05/3921 17:06,"1,39E+18","Quando os participantes falaram q a Ju usava o nordeste para se promover. João e ela chegaram ao consenso q era xenofobia.
E vc falou q Gil fez isso por emoções do jogo.
Mas fica com seu pano passado aí, tô participando de mutirão pra Ju. Q é a minha fave. Tu fica com o seu",0,Negativo,"dayvidcunha9 rebeecaasll cactinhadajuli sapphixsc juliette gilnogueiraofc quando os participantes falaram q a ju usava o nordeste para se promover joao e ela chegaram ao consenso q era xenofobia
e vc falou q gil fez isso por emocoes do jogo
mas fica com seu pano passado ai, to participando de mutirao pra ju q e a minha fave tu fica com o seu",dayvidcunha9 rebeecaasll cactinhadajuli sapphixsc juliette gilnogueiraofc quando os participantes falaram que a duda usava o nordeste para se promover joão e ela chegaram ao consenso que era xenofobia e você falou que gil fez isso por emoções do jogo mas fica com seu pano passado aí estou participando de mutirão pra duda que é a minha fave tu fica com o seu,"dayvidcunha9 rebeecaasll cactinhadajuli sapphixsc juliette gilnogueiraofc participantes falaram q ju usava nordeste promover joao chegaram consenso q xenofobia vc falou q gil emocoes jogo fica pano passado ai, to participando mutirao pra ju q fave fica",dayvidcunha9 rebeecaasll cactinhadajuli sapphixsc juliette gilnogueiraofc participantes falaram duda usava nordeste promover joão chegaram consenso xenofobia falou gil emoções jogo fica pano passado participando mutirão pra duda fave fica,dayvidcunha9 rebeecaasll cactinhadajuli sapphixsc juliette gilnogueiraofc quando os participantes falaram que a duda usava o nordeste para se promover joao e ela chegaram ao consenso que era xenofobia e voce falou que gil fez isso por emocoes do jogo mas fica com seu pano passado ai estou participando de mutirao pra duda que e a minha fave tu fica com o seu,dayvidcunha9 rebeecaasll cactinhadajuli sapphixsc juliette gilnogueiraofc participantes falaram duda usava nordeste promover joao chegaram consenso xenofobia voce falou gil emocoes jogo fica pano passado ai participando mutirao pra duda fave fica
